der_av_after_max_max,max_der_before_max_median,beats_count,max_der_before_max_max,stopFrame,logattacktime_min,temporal_centroid_median,max_der_before_max_mean,effective_duration_mean,effective_duration_median,max_to_total,spectral_skewness_var,startFrame,max_der_before_max_min,scvalleys_mean_5,barkbands_spread_max,scvalleys_var_0,beats_loudness_dmean2,temporal_decrease_median,der_av_after_max_mean,beats_loudness_min,temporal_skewness_max,beats_loudness_mean,logattacktime_median,average_loudness,duration,gfcc_var_0,temporal_spread_mean,effective_duration_max,spectral_rms_median,temporal_decrease_mean,logattacktime_max,logattacktime_mean,beats_loudness_var,effective_duration_min,temporal_centroid_min,temporal_spread_min,spectral_spread_min,spectral_spread_mean,beats_loudness_median,beats_loudness_dmean,beats_loudness_dvar2,spectral_strongpeak_mean,gfcc_max_1,tc_to_total,temporal_spread_max,beats_loudness_dvar,der_av_after_max_median,mfcc_max_1,Class
7e-06,0,0.000139,0.000146,0,2e-06,7e-05,0,0.001662,1e-06,0.000396,0.000279,0.000228,5.6e-05,0.000254,0,0,0.000263,0,1e-06,2.8e-05,0,0,5.1e-05,6.8e-05,7.3e-05,0.000119,0,0.000436,1e-06,2e-06,2.6e-05,0,0,0,5.2e-05,0.000239,0.000264,2e-06,0.000159,0.000706,8.6e-05,3.4e-05,2e-06,6.2e-05,0.001801,0.00078,9e-06,0,3
5.5e-05,0,0.000328,2.6e-05,0,9e-06,9.4e-05,0,0.001054,9e-06,0.001106,0.003259,8.7e-05,0.000293,0.000326,1e-06,1e-06,0.005074,0,1.1e-05,0.000145,0,0,6.2e-05,0.000198,2.1e-05,0.000127,0,0.000163,7e-06,6e-06,0.000248,2e-06,0,0,2e-05,0.000137,0.000755,8e-06,8.9e-05,0.000674,0.000555,4.2e-05,9e-06,0.000418,0.001407,0.000908,4e-05,0,3
0.00108,0,0.000744,1.6e-05,9.9e-05,0.000468,2.9e-05,5.1e-05,5.2e-05,0.000991,4.3e-05,0.001914,1.8e-05,0.003168,0.001358,0.000188,0.000136,0.001611,0,0.000923,0.003057,0.000117,6.6e-05,0.001296,0.003903,0.000319,2.7e-05,0.000146,6e-06,0.00145,0.000538,0.002825,0.00015,7.1e-05,6.9e-05,0.00041,7e-06,5.3e-05,0.00153,2.4e-05,1e-06,0.001333,0.001453,0.00138,0.001303,7.6e-05,1e-06,0.001403,7.6e-05,3
0.000965,0,0.00033,2.8e-05,1e-06,0.000512,1.2e-05,0,3.9e-05,0.000747,2e-05,7e-05,3e-06,0.002235,0.000308,7.3e-05,0.002717,0.000104,0,0.002092,0.003074,0,0,0.000464,0.001403,3.2e-05,2e-05,1.6e-05,0,0.000684,0.000303,0.005614,0.001281,1e-06,0.000204,2.5e-05,0,2.3e-05,0.000841,3e-06,1e-06,0.000485,0.0003,0.001612,0.000315,5.4e-05,1e-06,0.00068,1e-06,3
0.000698,0,0.000341,9e-06,0,0.000237,6e-06,0,4.5e-05,6.9e-05,6.1e-05,0.000142,2.6e-05,0.001644,0.000287,4.3e-05,0.001484,0.00022,0,0.000401,0.00133,0,0,0.00035,0.001008,7.6e-05,7e-06,1e-05,2e-06,4.6e-05,0.000126,0.002438,0.000846,1e-06,0.00011,5.2e-05,1e-06,6.8e-05,0.000549,3.3e-05,0,0.000377,0.000191,0.000247,0.000215,4.4e-05,1e-06,0.000522,1e-06,3
4e-06,2e-06,3.4e-05,6e-05,0,7e-06,0.000414,2e-06,0.000623,3e-06,0.001296,3.6e-05,0.001974,2.5e-05,4e-05,0,5e-06,5.3e-05,2e-06,1.7e-05,1.4e-05,0,2e-06,0.000325,1.8e-05,0.000767,0.000496,0,0.003473,3e-06,4e-06,1.9e-05,0,0,2e-06,0.000567,0.003288,0.00128,4e-06,0.002165,0.000771,7.1e-05,0.000272,1.6e-05,5.5e-05,0.000799,0.000839,4e-06,0,3
1.8e-05,7e-06,5e-05,2.8e-05,1e-06,5e-06,0.000761,7e-06,0.000836,2e-05,0.001343,8.1e-05,0.008172,8.9e-05,6.3e-05,2e-06,1e-06,8.7e-05,6e-06,2.5e-05,0.000235,1e-06,4e-06,0.000292,8e-05,0.000567,0.001751,1e-06,0.002515,2.1e-05,3e-06,0.000334,1e-06,0,1e-06,0.000337,0.001969,0.000844,3.4e-05,0.006248,0.000449,0.000186,0.000206,3.2e-05,0.000127,0.001177,0.000904,1.8e-05,0,3
0.001155,0,0.000371,0.002058,4e-06,0.000221,0.000245,3e-06,0.000432,0.000157,0.000253,0.001365,5.9e-05,0.002249,0.000693,2.4e-05,0.000179,0.001209,0,0.000127,0.000814,3e-06,3e-06,0.00257,0.002761,0.001568,0.000232,7e-06,0.000338,0.000216,0.000243,0.000831,0.000858,1e-06,2.8e-05,0.002,0.000367,0.000288,0.000587,7.7e-05,3e-05,0.002058,0.002732,0.000157,0.001707,0.000738,3e-05,0.001333,1e-06,3
0.000125,0,5e-05,0.000841,1e-06,0.000236,5e-06,0,1.8e-05,0.000165,6e-06,0.000102,4e-06,0.000225,8.9e-05,3.7e-05,1.3e-05,9.2e-05,0,5e-05,0.000284,1e-06,0,0.000116,0.000271,2.4e-05,6e-06,2e-06,1.6e-05,0.000234,0.000263,0.000292,7e-06,0,1.7e-05,2.4e-05,1.3e-05,7e-06,0.001132,5e-06,0,0.000154,0.000117,7.3e-05,0.000141,2.4e-05,0,0.00016,0,3
1.6e-05,4e-06,5.9e-05,0.008886,2e-06,3e-06,5.3e-05,1e-05,0.000101,2e-06,0.000238,0.000143,0.16967,9.6e-05,0.000114,0,1e-06,0.000122,4e-06,3e-06,6e-05,3e-06,1.3e-05,0.000235,0.00012,0.000393,4.8e-05,1e-06,0.30229,3e-06,3e-06,6e-05,1e-06,1e-06,0,0.000528,0.28774,0.000302,4e-06,0.18053,0.000246,0.00028,0.000217,5e-06,0.000306,0.000175,0.000217,1.8e-05,1e-06,3
3.4e-05,1e-06,4e-06,5.7e-05,0,4e-06,0.000111,0,5.7e-05,2e-06,0.000277,1.5e-05,0.000322,6e-06,8e-06,0,0,1.2e-05,1e-06,4e-06,4.6e-05,0,0,0.000278,7e-06,0.000181,0.000102,0,0.000342,3e-06,5e-06,4.2e-05,0,0,0,0.000242,0.00037,0.000342,1e-06,0.000432,3.4e-05,7.9e-05,0.000321,6e-06,8.6e-05,9.7e-05,3.1e-05,4.5e-05,0,3
6e-06,2e-05,1.8e-05,3.4e-05,0,3e-06,0.001198,1e-06,0.00048,1e-06,0.001222,0.000119,0.000334,8.5e-05,3.2e-05,0,0,0.0001,1.9e-05,2e-06,4.1e-05,0,1e-06,0.000177,0.000106,0.000843,0.001086,0,0.00088,2e-06,3e-06,3.8e-05,1e-06,0,0,0.001131,0.000761,0.001528,2e-06,0.000403,0.00016,0.000608,0.000203,3e-06,0.000654,0.000822,0.000146,8e-06,0,3
2e-06,3e-06,1.8e-05,2e-06,0,0,0.000158,0,0.00026,1e-06,0.00018,4.1e-05,0.000367,1.4e-05,3.2e-05,0,0,3.5e-05,2e-06,0,1e-05,0,0,0.000135,1.7e-05,0.000267,0.000148,0,0.001088,1e-06,0,1e-05,0,0,0,0.000351,0.001177,0.000218,0,0.000486,0.000137,0.000199,0.000154,0,0.00021,0.000432,0.000128,2e-06,0,3
3e-06,0,8e-06,9.9e-05,0,1e-06,8.8e-05,0,0.000115,1e-06,0.007161,1e-05,5e-05,1e-05,1.1e-05,1e-06,0,1.6e-05,0,1e-06,7e-06,0,0,0.000334,7e-06,0.000237,9.8e-05,0,0.002763,1e-06,1e-06,9e-06,0,0,0,0.000288,0.002109,0.006692,1e-06,6.6e-05,2.5e-05,8.7e-05,0.000343,2e-06,4.6e-05,0.000164,8.4e-05,4e-06,0,3
5e-06,0,8e-06,0.001504,0,1e-06,0.000147,0,0.000287,2e-06,0.003268,1.4e-05,0.000114,5e-06,9e-06,0,0,2e-05,0,2e-06,4e-06,0,0,0.000189,4e-06,0.000298,0.000243,0,0.000517,1e-06,1e-06,6e-06,1e-06,0,0,0.000201,0.000365,0.003125,2e-06,8.7e-05,2e-05,5.6e-05,0.000126,2e-06,3.9e-05,0.000253,2e-05,4e-06,0,3
2e-06,0,4e-06,8.7e-05,0,1e-06,6.6e-05,0,6.7e-05,2e-06,0.001904,4e-06,0.000335,1.4e-05,4e-06,0,0,6e-06,0,2e-06,3e-06,0,0,0.000121,1e-05,0.00012,0.000119,0,0.001761,2e-06,1e-06,3e-06,0,0,0,0.000101,0.000861,0.001939,1e-06,0.000234,6e-05,7.8e-05,0.000106,2e-06,5e-05,6.1e-05,0.000109,2e-06,0,3
3.1e-05,0,1.9e-05,1.1e-05,5e-06,3.2e-05,0.000115,2e-06,0.000296,6.9e-05,0.000314,7.9e-05,0.000152,8.2e-05,2.6e-05,1.5e-05,1.8e-05,0.000128,0,6.5e-05,4e-05,2e-06,2e-06,0.000764,6.4e-05,0.000673,0.000195,1.7e-05,0.000256,5e-05,1.8e-05,6.6e-05,1.5e-05,5e-06,8e-06,0.000491,0.000178,0.000208,6.7e-05,8.8e-05,2e-06,0.000343,0.000472,5.1e-05,0.000217,0.000308,3e-06,1.7e-05,2e-06,3
0.000209,0,0.000156,3.3e-05,6e-06,7.8e-05,0.000103,3e-06,0.000186,0.000105,0.000217,0.000329,5.6e-05,0.000476,0.000134,7.5e-05,2.4e-05,0.000325,0,0.000123,0.000214,3e-06,3e-06,0.000547,0.000221,0.000385,0.000107,2.4e-05,5.2e-05,8.5e-05,4.4e-05,0.000205,1.7e-05,9e-06,1.6e-05,0.00026,3.3e-05,0.000234,8.3e-05,6.1e-05,0,0.001223,0.00049,8.3e-05,0.000623,0.000245,1e-06,0.000155,6e-06,3
0.002128,0,0.000242,1e-06,3e-06,0.000284,0.001596,1e-06,0.001248,0.0004,0.001511,0.000199,0.001332,0.000238,0.000222,1e-05,1.1e-05,0.000259,0,0.00026,0.000137,1e-06,1e-06,0.000226,0.000231,0.002028,0.002049,2e-06,0.001809,0.000444,0.000221,0.000251,4e-06,3e-06,8e-06,0.001705,0.000511,0.001632,1e-05,0.001634,0.000581,0.000286,0.000188,0.000238,0.000202,0.001533,0.000639,0.001919,2e-06,3
1.1e-05,0,7.1e-05,9.3e-05,0,2e-06,0.000152,0,0.002125,3e-06,0.000661,0.000165,0.000228,5.9e-05,0.000129,0,1e-06,0.000166,0,2e-06,3.7e-05,0,0,6.3e-05,6.6e-05,8.2e-05,0.000212,0,0.000763,4e-06,2e-06,3.9e-05,1e-06,0,0,6.8e-05,0.000586,0.000473,2e-06,0.000178,0.007505,6.9e-05,4.6e-05,3e-06,6e-05,0.003004,0.007617,1.2e-05,0,3
9.4e-05,0,0.000243,0.002996,1e-06,1.6e-05,0.000515,0,0.00411,2.1e-05,0.000525,0.000901,0.000186,0.000439,0.0004,4e-06,5e-06,0.00153,0,1.7e-05,0.000243,0,0,0.000213,0.000426,0.000292,0.000606,2e-06,0.000888,2.4e-05,1.5e-05,0.000285,5e-06,0,2e-06,0.000268,0.000827,0.000555,2.4e-05,0.000215,0.004553,0.000674,0.000179,2.3e-05,0.000408,0.006725,0.004494,0.000101,0,3
0.002478,2e-06,0.000387,7.9e-05,0.00019,0.000867,3.8e-05,8.1e-05,0.00025,0.002438,5e-05,0.00033,4e-06,0.001777,0.000618,0.000744,0.00064,0.000395,2e-06,0.002043,0.003908,0.000146,8e-05,0.000189,0.001595,0.000106,3.7e-05,0.000526,1e-05,0.002151,0.000751,0.005636,0.000518,0.000179,0.000239,0.000101,9e-06,5.9e-05,0.002664,5e-06,4e-05,0.000383,0.000188,0.002167,0.000363,0.00033,4.4e-05,0.002357,0.0001,3
0.000734,0,0.000122,0,5e-06,0.000176,0.000831,3e-06,0.000919,0.000529,0.001362,0.000326,0.001802,9.7e-05,0.000139,1.4e-05,7e-06,0.000339,0,0.000444,0.000179,3e-06,1e-06,0.000318,0.000105,0.002129,0.002285,4e-06,0.00066,0.000582,0.000142,0.000243,3e-06,3e-06,1.4e-05,0.002046,0.000239,0.001119,1.8e-05,0.000958,0.000233,0.000205,0.000148,0.000439,0.000174,0.001253,0.000401,0.000587,2e-06,3
0.000642,0,0.000285,0,7e-06,0.000374,0.003741,4e-06,0.000939,0.000139,0.008761,0.000504,0.008236,0.000249,0.000354,0.000107,6.4e-05,0.000696,0,0.000414,0.000354,5e-06,4e-06,0.000702,0.000238,0.001179,0.004585,1.3e-05,0.002447,0.000129,0.000319,0.000538,2.1e-05,5e-06,5.9e-05,0.001039,0.001987,0.007976,4.3e-05,0.008337,0.001636,0.001528,0.00056,0.000397,0.00118,0.001091,0.002036,0.0004,3e-06,3
7e-06,0,6.9e-05,0.000714,8.4e-05,6e-06,0.00025,1.7e-05,0.011177,3.5e-05,0.000258,0.000419,0.000252,2.3e-05,0.000127,5.7e-05,1.3e-05,0.000396,0,9e-06,1.2e-05,9.1e-05,1.6e-05,0.0001,2.7e-05,0.000143,0.000471,0.000147,0.000994,4.1e-05,6e-06,1.8e-05,8e-06,6.1e-05,1.7e-05,0.00019,0.000816,0.000252,2.1e-05,0.000294,0.007422,0.000117,5.7e-05,1.2e-05,6.3e-05,0.013032,0.009871,8e-06,5.4e-05,3
0.000248,0,0.000343,0.000746,2e-05,0.000129,5e-06,1e-06,3.6e-05,0.000204,2.2e-05,4.5e-05,0,0.000464,0.000333,0.000233,0.000128,6.6e-05,0,0.000208,0.000285,1.2e-05,1e-06,4.3e-05,0.000305,6.4e-05,8e-06,0.00052,2e-06,0.000176,7.5e-05,0.000458,0.000154,9.3e-05,2.5e-05,4.5e-05,1e-06,1.5e-05,0.00035,0,2e-06,0.000109,3.2e-05,0.000185,8.5e-05,2.9e-05,3e-06,0.000166,4.2e-05,3
0.000188,0,0.000283,0,1.6e-05,0.000116,5e-05,1e-06,0.00016,0.000127,0.000151,0.000552,4.8e-05,0.000403,0.000278,0.000157,0.000117,0.000927,0,0.000132,0.000113,1.1e-05,0,0.001816,0.000326,0.000844,9e-05,0.00037,6.3e-05,9.8e-05,8.7e-05,0.000138,7.3e-05,6.3e-05,4.6e-05,0.00058,2.9e-05,9.5e-05,0.000119,3.3e-05,8.2e-05,0.000923,0.001067,0.000114,0.000507,0.000159,0.000207,0.000205,3.7e-05,3
4e-06,0,6e-06,3.5e-05,0,1e-06,0.000333,0,0.000277,1e-06,0.000292,8.6e-05,0.000171,1.3e-05,7e-06,0,1e-06,7.8e-05,0,1e-06,1.3e-05,0,0,0.000401,1e-05,0.000217,0.000579,0,2.7e-05,1e-06,1e-06,1.6e-05,1e-06,0,0,0.000149,1.5e-05,0.000184,2e-06,0.00013,5e-06,0.000675,0.000265,1e-06,0.000677,0.000237,8e-06,3e-06,0,3
1e-05,0,5e-06,9.8e-05,0,2e-06,0.00114,0,0.000196,1e-06,0.000378,2.3e-05,0.00048,1.1e-05,8e-06,0,0,2.7e-05,0,1e-06,1.2e-05,0,0,0.000296,1.2e-05,0.00011,0.001467,0,0.000144,1e-06,1e-06,1.7e-05,0,0,0,7.6e-05,0.00013,0.000252,1e-06,0.000383,8.5e-05,0.000177,0.000234,1e-06,0.000154,0.000181,0.00014,8e-06,0,3
0.000405,0,0.000168,1.9e-05,1.1e-05,0.000167,0.000228,3e-06,0.000295,0.000402,4.6e-05,0.000408,1.3e-05,0.000788,0.000155,0.000113,7.1e-05,0.000665,0,0.000412,0.000365,5e-06,2e-06,0.001869,0.000405,0.000238,0.000222,4.8e-05,2e-06,0.00027,8.9e-05,0.000849,6.2e-05,1.9e-05,3.1e-05,0.0002,1e-06,4.3e-05,0.000425,1e-05,0,0.001279,0.001601,0.000336,0.001113,0.000452,0,0.000403,1e-05,3
0.004162,1e-06,0.001584,0.000133,0.000358,0.001882,0.000143,0.000177,0.000116,0.003896,5.8e-05,0.000614,1.3e-05,0.009139,0.00229,0.001911,0.001353,0.000539,1e-06,0.004363,0.004337,0.000319,0.000178,0.000173,0.008778,0.000542,0.000143,0.001249,1.2e-05,0.004398,0.00167,0.005058,0.000992,0.000431,0.000513,0.000563,1.1e-05,5.7e-05,0.004402,1.4e-05,1e-06,0.001062,0.000174,0.005036,0.000991,0.000155,1e-06,0.004334,0.000346,3
0.00139,0,0.000255,0.000171,2.2e-05,0.000243,0.000965,1e-05,2.6e-05,0.000433,4e-05,0.00067,4.1e-05,0.000468,0.000303,0.000152,0.000251,0.000917,0,0.000597,0.000842,2.4e-05,9e-06,0.001133,0.000402,0.000176,0.000901,0.000173,2e-05,0.000297,0.000159,0.001097,0.000119,3.3e-05,7.3e-05,0.000189,2.2e-05,4.3e-05,0.000823,5.4e-05,0,0.00215,0.000758,0.000472,0.001332,3.6e-05,0,0.000965,3.1e-05,3
0.000852,0,0.00072,1e-06,2e-06,7.4e-05,0.001989,2e-06,0.001082,0.000296,0.001899,0.000778,0.001713,0.000133,0.00089,1.2e-05,5e-06,0.000948,0,0.000251,0.000185,2e-06,2e-06,0.000898,0.000137,0.001917,0.002499,2e-06,0.000933,0.000329,6.1e-05,0.000232,3e-06,1e-06,6e-06,0.001761,0.000887,0.001878,1.2e-05,0.001914,0.000137,0.000485,0.000806,0.000195,0.000418,0.001432,0.000135,0.000796,1e-06,3
0.000765,0,4.8e-05,0,2e-06,9.2e-05,0.000379,0,0.000242,8.9e-05,0.000324,0.000122,0.000298,0.000145,6.2e-05,3.2e-05,4.1e-05,0.000153,0,0.000142,0.000116,1e-06,0,0.000104,0.000144,0.000728,0.000519,3e-06,0.000314,8.2e-05,6.8e-05,0.000193,4e-06,2e-06,8e-06,0.000567,0.00026,0.000296,2.1e-05,0.000302,2.9e-05,0.000199,7.1e-05,0.000139,0.000147,0.000294,3.4e-05,0.000618,2e-06,3
0.000335,0,1.8e-05,8e-06,0,0.000112,1e-06,0,1e-06,0.00014,0,2.3e-05,0,6.5e-05,3.2e-05,1.4e-05,0.000522,2.1e-05,0,0.000182,0.000267,0,0,2e-05,6.5e-05,3e-06,1e-06,3e-06,0,0.000106,9.6e-05,0.000387,0.000222,0,3.5e-05,2e-06,0,0,0.000134,0,0,2.1e-05,1.6e-05,0.000173,2e-05,1e-06,0,0.000286,0,3
0.000145,2.9e-05,0.000143,0.000136,0.000882,8.8e-05,8.6e-05,0.001192,0.000144,0.000363,0.00013,0.000392,0.000101,0.000427,0.000269,0.001907,0.00061,0.000324,3.1e-05,0.000314,0.00033,0.00077,0.001347,0.000511,0.000537,0.000232,7.9e-05,0.001912,0.000265,0.00054,0.000102,0.000305,0.000291,0.001084,0.00054,0.000315,0.000297,0.000163,0.00057,0.000137,0.00017,0.00103,0.000596,0.000474,0.001125,0.000248,0.000152,0.000187,0.000928,3
2.8e-05,0,3.5e-05,9.6e-05,0,6e-06,0.000756,0,0.000766,1.2e-05,0.006794,4.4e-05,0.03737,4.5e-05,4e-05,3e-06,1e-06,5.9e-05,0,9.6e-05,2.7e-05,0,0,0.000544,3.4e-05,0.000579,0.001135,2e-06,0.00057,1.1e-05,4e-06,4.3e-05,2e-06,1e-06,1e-06,0.000471,0.000344,0.007213,6e-06,0.031443,0.001615,0.000237,0.000366,9.4e-05,0.000162,0.000802,0.003326,2.3e-05,0,3
8.2e-05,0,4.5e-05,0.0016,0,1.6e-05,0.001391,0,0.000991,1e-05,0.01154,8.3e-05,0.022428,8.5e-05,5.7e-05,2e-06,2e-06,0.000103,0,7.8e-05,8.2e-05,0,0,0.000915,6.9e-05,0.000556,0.001286,2e-06,0.000276,1e-05,1e-05,0.000131,3e-06,0,1e-06,0.000705,0.000298,0.01252,5e-06,0.024928,0.003684,0.000322,0.000717,6.4e-05,0.000288,0.001652,0.003987,5.7e-05,0,3
0.002746,1e-06,0.000962,1.6e-05,8.6e-05,0.000913,3.2e-05,5.1e-05,0.000117,0.00064,0.000515,0.000815,0.000471,0.001975,0.000911,0.000684,0.00036,0.001211,1e-06,0.0019,0.001885,5.6e-05,3.8e-05,0.001203,0.00135,0.000309,5.4e-05,0.000193,1.7e-05,0.000515,0.000537,0.003488,0.000196,5.7e-05,0.000277,0.00024,1.1e-05,0.000577,0.001711,0.000406,5e-06,0.001142,0.000797,0.001399,0.000756,0.000108,6e-06,0.001802,3.9e-05,3
0.007083,6e-06,0.000829,3.7e-05,0.000203,0.001998,1.6e-05,0.000127,0.000133,0.002293,3.9e-05,0.000451,2.2e-05,0.002987,0.000771,0.001109,0.00072,0.00068,5e-06,0.002884,0.002883,0.000108,8.4e-05,0.000141,0.001876,0.000177,2.8e-05,0.000564,7e-06,0.001645,0.001166,0.005177,0.000512,0.000197,0.000346,0.000127,4e-06,2.6e-05,0.001875,2e-05,1e-06,0.000519,0.0001,0.002158,0.00034,0.000115,2e-06,0.004707,9.4e-05,3
0.003505,0,0.000807,0,1.2e-05,0.000308,0.001056,4e-06,0.000961,0.00085,0.002406,0.000593,0.000796,0.001233,0.000863,3.1e-05,0.000104,0.000925,0,0.001638,0.00048,7e-06,4e-06,0.00103,0.001129,0.002263,0.001285,2e-05,0.000489,0.000798,0.000212,0.000738,1e-05,7e-06,6.3e-05,0.001929,0.000366,0.002281,9.2e-05,0.00101,0.000354,0.001399,0.000831,0.001234,0.000984,0.001131,0.000523,0.003107,4e-06,3
0.001082,1e-06,0.000144,1e-06,3e-06,0.0001,0.004437,1.1e-05,0.002016,9.1e-05,0.004796,0.000169,0.01901,0.000178,0.000189,1.3e-05,2.2e-05,0.000292,1e-06,0.000343,0.000146,2e-06,1.1e-05,0.000606,0.000166,0.012159,0.005848,5e-06,0.002219,6e-05,8.1e-05,0.00023,6e-06,6e-06,8e-06,0.008894,0.001779,0.004124,2e-05,0.016288,0.001175,0.000412,0.000486,0.000318,0.000295,0.002415,0.001474,0.000861,4e-06,3
0.003038,0,0.000149,0,2e-06,0.000272,0.008899,1.9e-05,0.00151,0.000222,0.009508,0.000248,0.003267,0.000444,0.000179,1.6e-05,8.8e-05,0.000382,0,0.000183,0.000373,2e-06,1.9e-05,0.000765,0.000372,0.006945,0.011676,1.3e-05,0.000824,0.000224,0.0002,0.000525,2.8e-05,4e-06,4.6e-05,0.005625,0.000748,0.009022,0.000102,0.0032,0.000624,0.000753,0.000627,0.000164,0.000503,0.001856,0.000799,0.002759,4e-06,3
0.002055,0,0.000638,4.8e-05,2.7e-05,0.00354,0.000133,2.3e-05,0.000146,0.001352,0.000165,0.000961,0.003702,0.005809,0.000902,0.000215,0.011082,0.00105,0,0.001876,0.010143,2.4e-05,2.2e-05,0.001751,0.005664,0.001023,0.00016,3.6e-05,3.1e-05,0.001574,0.003114,0.011199,0.008628,1.7e-05,0.000718,0.001043,2.6e-05,0.00013,0.004669,0.003723,3.5e-05,0.008435,0.00153,0.002318,0.006921,0.000188,4.3e-05,0.002177,1.4e-05,3
0.002089,0,7.6e-05,5.5e-05,8e-06,0.001306,8e-06,4e-06,7e-06,0.008326,8.4e-05,8.5e-05,9.1e-05,0.000474,9.5e-05,0.000448,0.01274,0.000107,0,0.005683,0.00268,7e-06,3e-06,0.000334,0.000508,9e-06,8e-06,0.00011,3e-06,0.012221,0.001483,0.003051,0.003493,7e-06,0.000999,8e-06,1e-06,8.5e-05,0.005848,0.000115,4.4e-05,0.000413,0.000217,0.00846,0.000369,9e-06,5.7e-05,0.002431,4e-06,3
7.9e-05,0.001487,2e-06,0.018056,3e-06,6.6e-05,7e-06,2.5e-05,1.3e-05,8.7e-05,1.9e-05,8e-06,0.001236,1.4e-05,4e-06,1.7e-05,4.6e-05,7e-06,0.001126,8.2e-05,0.000111,3e-06,2.3e-05,1.5e-05,1.6e-05,3.1e-05,7e-06,5e-06,0.001037,0.000121,7.4e-05,0.000107,2.9e-05,0,1.6e-05,4.2e-05,0.001152,2.3e-05,0.000267,0.001689,1.4e-05,3.2e-05,1.7e-05,0.000117,3.3e-05,2.1e-05,1.4e-05,9.6e-05,0,3
0.000434,1e-06,0.000661,0.000178,4.4e-05,9.5e-05,1.7e-05,3.5e-05,0.000168,0.000108,2.4e-05,0.001118,7e-06,0.001706,0.001249,9.3e-05,5.6e-05,0.000926,1e-06,0.000148,0.00115,5.2e-05,4.6e-05,0.001881,0.002169,0.001078,1.6e-05,0.000119,9e-06,0.000161,0.00011,0.001039,2.6e-05,6.1e-05,8.3e-05,0.001466,1e-05,3e-05,0.000127,1e-05,0.000853,0.003051,0.002195,0.000225,0.003323,0.00029,0.000824,0.000571,6.6e-05,3
0.0004,1e-06,0.001304,6e-06,0.000115,5.1e-05,0.001985,7.4e-05,0.001232,0.000112,0.002112,0.001893,0.000262,0.002432,0.002409,0.000178,8.4e-05,0.001592,1e-06,0.000108,0.001464,0.000135,9.4e-05,0.007427,0.002999,0.005505,0.001814,0.000196,4.2e-05,0.000162,5.7e-05,0.00137,2.6e-05,6.2e-05,7.3e-05,0.007379,4.6e-05,0.002624,0.000122,0.000358,0.000166,0.003208,0.00851,0.000157,0.003424,0.002096,0.000182,0.000491,6.7e-05,3
0.000535,1e-06,0.000394,0.00019,5.6e-05,5.3e-05,0.001508,3.7e-05,0.002078,6.9e-05,0.000808,0.000817,7.7e-05,0.001383,0.000734,8.7e-05,0.000112,0.000691,1e-06,9.4e-05,0.001532,6.7e-05,4.9e-05,0.006117,0.001745,0.002531,0.001353,8.1e-05,6.3e-05,9.9e-05,6e-05,0.001394,4.6e-05,2.1e-05,6.2e-05,0.003454,7e-05,0.001021,0.000224,0.000103,0.000241,0.004942,0.007157,0.000138,0.0054,0.00361,0.000284,0.000666,2.3e-05,3
1.2e-05,0,2e-05,0.000128,0,2e-06,3.4e-05,0,4.4e-05,3e-06,7.2e-05,3.4e-05,0.0167,2.8e-05,2.7e-05,1e-06,1e-06,3.7e-05,0,2e-06,2.3e-05,0,0,0.000281,2.7e-05,0.000301,4.1e-05,0,9.8e-05,3e-06,2e-06,2.8e-05,1e-06,0,0,0.000303,8.2e-05,6.8e-05,3e-06,0.021562,0.000457,0.000188,0.000243,2e-06,0.000153,5.5e-05,0.000608,1.1e-05,0,3
9e-06,0,3e-06,0.000802,0,1e-06,0.00019,0,0.0002,1e-06,0.000434,1.6e-05,0.017234,4e-06,4e-06,1e-06,1e-06,2.3e-05,0,1e-06,9e-06,0,0,9.1e-05,4e-06,0.0004,0.000277,1e-06,0.000283,1e-06,1e-06,1.3e-05,0,0,0,0.000326,0.000162,0.000333,1e-06,0.018739,0.000446,6.8e-05,6.4e-05,1e-06,4.3e-05,0.00022,0.000934,7e-06,0,3
0.000202,0,0.000497,2.2e-05,2.1e-05,9.8e-05,7.2e-05,5e-06,0.000193,0.000171,8.6e-05,0.000191,4.5e-05,0.000635,0.000527,5.8e-05,8.4e-05,0.000234,0,0.000158,0.000183,1.5e-05,4e-06,0.000535,0.000511,0.000322,7.5e-05,7.2e-05,6e-06,0.000139,7.3e-05,0.000401,9.3e-05,2.2e-05,3.4e-05,0.0003,3e-06,9.3e-05,0.000339,3.4e-05,3e-06,0.001839,0.000426,0.000145,0.001122,0.000207,4e-06,0.000152,1.4e-05,3
0.000122,0,2.9e-05,1e-06,1e-06,2e-06,0.001124,0,0.000874,4e-06,0.001966,4e-05,0.001571,3.4e-05,1.8e-05,8e-06,0,7.1e-05,0,2.1e-05,0.000123,0,0,9.9e-05,2.6e-05,0.000663,0.002463,1e-06,0.000685,4e-06,2e-06,0.000211,0,0,1e-06,0.000667,0.000292,0.000888,1e-06,0.000881,0.000562,7.5e-05,3.7e-05,2e-05,3.6e-05,0.000604,0.001197,7.6e-05,0,3
